rank,p_sorted,y_sorted,cumulative
182,0.875,1.0,0.004625000000000013
183,0.875,0.0,0.003750000000000013
184,0.875,1.0,0.003875000000000013
185,0.875,1.0,0.004000000000000013
186,0.875,1.0,0.004125000000000013
187,0.875,1.0,0.004250000000000013
188,0.875,1.0,0.004375000000000013
189,0.875,0.0,0.0035000000000000135
190,0.875,1.0,0.0036250000000000136
191,0.875,1.0,0.0037500000000000137
192,0.875,1.0,0.003875000000000014
193,0.875,1.0,0.004000000000000014
194,0.875,1.0,0.004125000000000014
195,0.875,1.0,0.004250000000000014
196,0.875,1.0,0.004375000000000014
197,0.875,1.0,0.004500000000000014
198,0.875,1.0,0.0046250000000000145
199,0.875,1.0,0.004750000000000015
200,0.875,1.0,0.004875000000000015
201,0.875,1.0,0.005000000000000015
202,0.875,1.0,0.005125000000000015
203,0.875,1.0,0.005250000000000015
204,0.875,1.0,0.005375000000000015
205,0.875,1.0,0.005500000000000015
206,0.875,1.0,0.005625000000000015
207,0.875,1.0,0.0057500000000000155
208,0.875,0.0,0.004875000000000016
209,0.875,1.0,0.005000000000000016
210,0.875,1.0,0.005125000000000016
211,0.875,1.0,0.005250000000000016
212,0.875,1.0,0.005375000000000016
213,0.875,1.0,0.005500000000000016
214,0.875,1.0,0.005625000000000016
215,0.875,1.0,0.005750000000000016
216,0.90625,1.0,0.0058437500000000165
217,0.90625,0.0,0.0049375000000000165
218,0.90625,1.0,0.005031250000000017
219,0.90625,1.0,0.005125000000000017
220,0.90625,1.0,0.005218750000000017
221,0.90625,1.0,0.005312500000000017
222,0.90625,1.0,0.005406250000000017
223,0.90625,1.0,0.005500000000000017
224,0.90625,1.0,0.005593750000000017
225,0.90625,1.0,0.005687500000000017
226,0.90625,1.0,0.005781250000000017
227,0.90625,1.0,0.005875000000000017
228,0.90625,1.0,0.0059687500000000174
229,0.90625,1.0,0.0060625000000000175
230,0.90625,1.0,0.006156250000000018
231,0.90625,1.0,0.006250000000000018
232,0.90625,1.0,0.006343750000000018
233,0.90625,1.0,0.006437500000000018
234,0.90625,1.0,0.006531250000000018
235,0.90625,1.0,0.006625000000000018
236,0.90625,1.0,0.006718750000000018
237,0.90625,1.0,0.006812500000000018
238,0.90625,1.0,0.006906250000000018
239,0.90625,1.0,0.007000000000000018
240,0.90625,1.0,0.0070937500000000184
241,0.90625,1.0,0.0071875000000000185
242,0.90625,1.0,0.007281250000000019
243,0.90625,1.0,0.007375000000000019
244,0.90625,1.0,0.007468750000000019
245,0.90625,1.0,0.007562500000000019
246,0.90625,1.0,0.007656250000000019
247,0.90625,1.0,0.007750000000000019
248,0.90625,1.0,0.007843750000000019
249,0.90625,1.0,0.00793750000000002
250,0.90625,1.0,0.00803125000000002
251,0.90625,0.0,0.007125000000000019
252,0.90625,1.0,0.007218750000000019
253,0.90625,1.0,0.0073125000000000195
254,0.90625,0.0,0.00640625000000002
255,0.90625,1.0,0.00650000000000002
256,0.90625,1.0,0.00659375000000002
257,0.90625,1.0,0.00668750000000002
258,0.90625,1.0,0.00678125000000002
259,0.90625,1.0,0.00687500000000002
260,0.90625,1.0,0.00696875000000002
261,0.90625,1.0,0.00706250000000002
262,0.90625,1.0,0.00715625000000002
263,0.90625,1.0,0.00725000000000002
264,0.90625,1.0,0.00734375000000002
265,0.90625,1.0,0.0074375000000000205
266,0.90625,0.0,0.0065312500000000205
267,0.90625,1.0,0.006625000000000021
268,0.90625,1.0,0.006718750000000021
269,0.90625,1.0,0.006812500000000021
270,0.90625,1.0,0.006906250000000021
271,0.90625,1.0,0.007000000000000021
272,0.90625,1.0,0.007093750000000021
273,0.90625,1.0,0.007187500000000021
274,0.90625,1.0,0.007281250000000021
275,0.90625,1.0,0.007375000000000021
276,0.90625,1.0,0.007468750000000021
277,0.90625,1.0,0.0075625000000000215
278,0.90625,1.0,0.0076562500000000215
279,0.90625,0.0,0.006750000000000022
280,0.90625,1.0,0.006843750000000022
281,0.90625,1.0,0.006937500000000022
282,0.90625,1.0,0.007031250000000022
283,0.90625,1.0,0.007125000000000022
284,0.90625,1.0,0.007218750000000022
285,0.90625,1.0,0.007312500000000022
286,0.90625,1.0,0.007406250000000022
287,0.90625,1.0,0.007500000000000022
288,0.90625,1.0,0.007593750000000022
289,0.90625,1.0,0.0076875000000000224
290,0.90625,1.0,0.0077812500000000225
291,0.90625,1.0,0.007875000000000023
292,0.90625,1.0,0.007968750000000023
293,0.90625,1.0,0.008062500000000023
294,0.90625,1.0,0.008156250000000023
295,0.90625,1.0,0.008250000000000023
296,0.90625,1.0,0.008343750000000023
297,0.90625,1.0,0.008437500000000023
298,0.90625,1.0,0.008531250000000023
299,0.90625,0.0,0.007625000000000023
300,0.90625,1.0,0.007718750000000023
301,0.90625,1.0,0.007812500000000023
302,0.90625,1.0,0.007906250000000023
303,0.90625,1.0,0.008000000000000023
304,0.90625,1.0,0.008093750000000023
305,0.90625,1.0,0.008187500000000023
306,0.90625,1.0,0.008281250000000023
307,0.90625,1.0,0.008375000000000023
308,0.90625,1.0,0.008468750000000023
309,0.90625,1.0,0.008562500000000023
310,0.90625,1.0,0.008656250000000023
311,0.90625,1.0,0.008750000000000023
312,0.90625,1.0,0.008843750000000023
313,0.90625,1.0,0.008937500000000024
314,0.90625,1.0,0.009031250000000024
315,0.90625,1.0,0.009125000000000024
316,0.9375,1.0,0.009187500000000024
317,0.9375,1.0,0.009250000000000024
318,0.9375,1.0,0.009312500000000024
319,0.9375,1.0,0.009375000000000024
320,0.9375,1.0,0.009437500000000024
321,0.9375,1.0,0.009500000000000024
322,0.9375,1.0,0.009562500000000024
323,0.9375,1.0,0.009625000000000024
324,0.9375,1.0,0.009687500000000024
325,0.9375,1.0,0.009750000000000024
326,0.9375,1.0,0.009812500000000024
327,0.9375,1.0,0.009875000000000024
328,0.9375,1.0,0.009937500000000024
329,0.9375,1.0,0.010000000000000024
330,0.9375,0.0,0.009062500000000025
331,0.9375,1.0,0.009125000000000025
332,0.9375,1.0,0.009187500000000026
333,0.9375,1.0,0.009250000000000026
334,0.9375,1.0,0.009312500000000026
335,0.9375,1.0,0.009375000000000026
336,0.9375,1.0,0.009437500000000026
337,0.9375,1.0,0.009500000000000026
338,0.9375,1.0,0.009562500000000026
339,0.9375,1.0,0.009625000000000026
340,0.9375,1.0,0.009687500000000026
341,0.9375,1.0,0.009750000000000026
342,0.9375,1.0,0.009812500000000026
343,0.9375,0.0,0.008875000000000025
344,0.9375,1.0,0.008937500000000025
345,0.9375,1.0,0.009000000000000025
346,0.9375,1.0,0.009062500000000025
347,0.9375,1.0,0.009125000000000025
348,0.9375,1.0,0.009187500000000026
349,0.9375,1.0,0.009250000000000026
350,0.9375,1.0,0.009312500000000026
351,0.9375,1.0,0.009375000000000026
352,0.9375,1.0,0.009437500000000026
353,0.9375,1.0,0.009500000000000026
354,0.9375,1.0,0.009562500000000026
355,0.9375,1.0,0.009625000000000026
356,0.9375,1.0,0.009687500000000026
357,0.9375,1.0,0.009750000000000026
358,0.9375,1.0,0.009812500000000026
359,0.9375,1.0,0.009875000000000026
360,0.9375,0.0,0.008937500000000025
361,0.9375,1.0,0.009000000000000025
362,0.9375,1.0,0.009062500000000025
363,0.9375,1.0,0.009125000000000025
364,0.9375,1.0,0.009187500000000026
365,0.9375,1.0,0.009250000000000026
366,0.9375,1.0,0.009312500000000026
367,0.9375,1.0,0.009375000000000026
368,0.9375,1.0,0.009437500000000026
369,0.9375,1.0,0.009500000000000026
370,0.9375,1.0,0.009562500000000026
371,0.9375,1.0,0.009625000000000026
372,0.9375,1.0,0.009687500000000026
373,0.9375,1.0,0.009750000000000026
374,0.9375,1.0,0.009812500000000026
375,0.9375,1.0,0.009875000000000026
376,0.9375,1.0,0.009937500000000026
377,0.9375,1.0,0.010000000000000026
378,0.9375,0.0,0.009062500000000025
379,0.9375,1.0,0.009125000000000025
380,0.9375,1.0,0.009187500000000026
381,0.9375,1.0,0.009250000000000026
382,0.9375,1.0,0.009312500000000026
383,0.9375,1.0,0.009375000000000026
384,0.9375,1.0,0.009437500000000026
385,0.9375,1.0,0.009500000000000026
386,0.9375,1.0,0.009562500000000026
387,0.9375,0.0,0.008625000000000025
388,0.9375,1.0,0.008687500000000025
389,0.9375,1.0,0.008750000000000025
390,0.9375,1.0,0.008812500000000025
391,0.9375,1.0,0.008875000000000025
392,0.9375,1.0,0.008937500000000025
393,0.9375,1.0,0.009000000000000025
394,0.9375,1.0,0.009062500000000025
395,0.9375,1.0,0.009125000000000025
396,0.9375,1.0,0.009187500000000026
397,0.9375,1.0,0.009250000000000026
398,0.9375,1.0,0.009312500000000026
399,0.9375,1.0,0.009375000000000026
400,0.9375,1.0,0.009437500000000026
401,0.9375,1.0,0.009500000000000026
402,0.9375,1.0,0.009562500000000026
403,0.9375,1.0,0.009625000000000026
404,0.9375,1.0,0.009687500000000026
405,0.9375,1.0,0.009750000000000026
406,0.9375,1.0,0.009812500000000026
407,0.9375,0.0,0.008875000000000025
408,0.9375,1.0,0.008937500000000025
409,0.9375,0.0,0.008000000000000024
410,0.9375,1.0,0.008062500000000025
411,0.9375,1.0,0.008125000000000025
412,0.9375,1.0,0.008187500000000025
413,0.9375,1.0,0.008250000000000025
414,0.9375,1.0,0.008312500000000025
415,0.9375,1.0,0.008375000000000025
416,0.9375,1.0,0.008437500000000025
417,0.9375,1.0,0.008500000000000025
418,0.9375,1.0,0.008562500000000025
419,0.9375,1.0,0.008625000000000025
420,0.9375,1.0,0.008687500000000025
421,0.9375,1.0,0.008750000000000025
422,0.9375,1.0,0.008812500000000025
423,0.9375,0.0,0.007875000000000024
424,0.9375,1.0,0.007937500000000024
425,0.9375,1.0,0.008000000000000024
426,0.9375,1.0,0.008062500000000025
427,0.9375,1.0,0.008125000000000025
428,0.9375,0.0,0.007187500000000025
429,0.9375,1.0,0.007250000000000025
430,0.9375,1.0,0.007312500000000025
431,0.9375,1.0,0.007375000000000025
432,0.9375,1.0,0.007437500000000025
433,0.9375,1.0,0.007500000000000025
434,0.9375,1.0,0.007562500000000025
435,0.9375,1.0,0.007625000000000025
436,0.9375,1.0,0.007687500000000025
437,0.9375,1.0,0.007750000000000025
438,0.9375,1.0,0.007812500000000024
439,0.9375,1.0,0.007875000000000024
440,0.9375,1.0,0.007937500000000024
441,0.9375,1.0,0.008000000000000024
442,0.9375,1.0,0.008062500000000025
443,0.9375,1.0,0.008125000000000025
444,0.9375,1.0,0.008187500000000025
445,0.9375,1.0,0.008250000000000025
446,0.9375,1.0,0.008312500000000025
447,0.9375,1.0,0.008375000000000025
448,0.9375,0.0,0.007437500000000025
449,0.9375,1.0,0.007500000000000025
450,0.9375,1.0,0.007562500000000025
451,0.9375,1.0,0.007625000000000025
452,0.9375,1.0,0.007687500000000025
453,0.9375,1.0,0.007750000000000025
454,0.9375,0.0,0.006812500000000025
455,0.9375,1.0,0.006875000000000025
456,0.9375,1.0,0.006937500000000025
457,0.9375,1.0,0.007000000000000025
458,0.9375,1.0,0.007062500000000025
459,0.9375,1.0,0.007125000000000025
460,0.9375,1.0,0.0071875000000000255
461,0.9375,1.0,0.0072500000000000255
462,0.9375,1.0,0.007312500000000026
463,0.9375,1.0,0.007375000000000026
464,0.9375,1.0,0.007437500000000026
465,0.9375,1.0,0.007500000000000026
466,0.9375,1.0,0.007562500000000026
467,0.9375,1.0,0.007625000000000026
468,0.9375,1.0,0.007687500000000026
469,0.9375,1.0,0.007750000000000026
470,0.9375,1.0,0.007812500000000026
471,0.9375,1.0,0.007875000000000026
472,0.9375,1.0,0.007937500000000026
473,0.9375,1.0,0.008000000000000026
474,0.9375,1.0,0.008062500000000026
475,0.9375,1.0,0.008125000000000026
476,0.9375,1.0,0.008187500000000026
477,0.9375,1.0,0.008250000000000026
478,0.9375,1.0,0.008312500000000026
479,0.9375,1.0,0.008375000000000027
480,0.96875,1.0,0.008406250000000027
481,0.96875,1.0,0.008437500000000027
482,0.96875,1.0,0.008468750000000027
483,0.96875,1.0,0.008500000000000027
484,0.96875,1.0,0.008531250000000027
485,0.96875,1.0,0.008562500000000027
486,0.96875,1.0,0.008593750000000027
487,0.96875,1.0,0.008625000000000027
488,0.96875,1.0,0.008656250000000027
489,0.96875,1.0,0.008687500000000027
490,0.96875,1.0,0.008718750000000027
491,0.96875,1.0,0.008750000000000027
492,0.96875,1.0,0.008781250000000027
493,0.96875,1.0,0.008812500000000027
494,0.96875,1.0,0.008843750000000027
495,0.96875,1.0,0.008875000000000027
496,0.96875,1.0,0.008906250000000027
497,0.96875,1.0,0.008937500000000027
498,0.96875,1.0,0.008968750000000027
499,0.96875,1.0,0.009000000000000027
500,0.96875,1.0,0.009031250000000027
501,0.96875,1.0,0.009062500000000027
502,0.96875,1.0,0.009093750000000027
503,0.96875,1.0,0.009125000000000027
504,0.96875,1.0,0.009156250000000027
505,0.96875,1.0,0.009187500000000027
506,0.96875,1.0,0.009218750000000027
507,0.96875,1.0,0.009250000000000027
508,0.96875,1.0,0.009281250000000027
509,0.96875,1.0,0.009312500000000027
510,0.96875,1.0,0.009343750000000027
511,0.96875,1.0,0.009375000000000027
512,0.96875,1.0,0.009406250000000027
513,0.96875,1.0,0.009437500000000027
514,0.96875,1.0,0.009468750000000027
515,0.96875,1.0,0.009500000000000028
516,0.96875,1.0,0.009531250000000028
517,0.96875,1.0,0.009562500000000028
518,0.96875,1.0,0.009593750000000028
519,0.96875,1.0,0.009625000000000028
520,0.96875,1.0,0.009656250000000028
521,0.96875,1.0,0.009687500000000028
522,0.96875,1.0,0.009718750000000028
523,0.96875,1.0,0.009750000000000028
524,0.96875,1.0,0.009781250000000028
525,0.96875,1.0,0.009812500000000028
526,0.96875,1.0,0.009843750000000028
527,0.96875,1.0,0.009875000000000028
528,0.96875,1.0,0.009906250000000028
529,0.96875,1.0,0.009937500000000028
530,0.96875,1.0,0.009968750000000028
531,0.96875,1.0,0.010000000000000028
532,0.96875,1.0,0.010031250000000028
533,0.96875,1.0,0.010062500000000028
534,0.96875,1.0,0.010093750000000028
535,0.96875,1.0,0.010125000000000028
536,0.96875,1.0,0.010156250000000028
537,0.96875,1.0,0.010187500000000028
538,0.96875,1.0,0.010218750000000028
539,0.96875,0.0,0.009250000000000029
540,0.96875,1.0,0.009281250000000029
541,0.96875,1.0,0.009312500000000029
542,0.96875,1.0,0.009343750000000029
543,0.96875,1.0,0.00937500000000003
544,0.96875,1.0,0.00940625000000003
545,0.96875,1.0,0.00943750000000003
546,0.96875,1.0,0.00946875000000003
547,0.96875,1.0,0.00950000000000003
548,0.96875,1.0,0.00953125000000003
549,0.96875,1.0,0.00956250000000003
550,0.96875,1.0,0.00959375000000003
551,0.96875,1.0,0.00962500000000003
552,0.96875,1.0,0.00965625000000003
553,0.96875,1.0,0.00968750000000003
554,0.96875,1.0,0.00971875000000003
555,0.96875,1.0,0.00975000000000003
556,0.96875,1.0,0.00978125000000003
557,0.96875,1.0,0.00981250000000003
558,0.96875,1.0,0.00984375000000003
559,0.96875,1.0,0.00987500000000003
560,0.96875,1.0,0.00990625000000003
561,0.96875,1.0,0.00993750000000003
562,0.96875,1.0,0.00996875000000003
563,0.96875,1.0,0.01000000000000003
564,0.96875,1.0,0.01003125000000003
565,0.96875,1.0,0.01006250000000003
566,0.96875,1.0,0.01009375000000003
567,0.96875,1.0,0.01012500000000003
568,0.96875,1.0,0.01015625000000003
569,0.96875,1.0,0.01018750000000003
570,0.96875,1.0,0.01021875000000003
571,0.96875,1.0,0.01025000000000003
572,0.96875,1.0,0.01028125000000003
573,0.96875,1.0,0.01031250000000003
574,0.96875,1.0,0.01034375000000003
575,0.96875,1.0,0.01037500000000003
576,0.96875,1.0,0.01040625000000003
577,0.96875,1.0,0.01043750000000003
578,0.96875,1.0,0.01046875000000003
579,0.96875,1.0,0.01050000000000003
580,0.96875,1.0,0.01053125000000003
581,0.96875,1.0,0.01056250000000003
582,0.96875,1.0,0.01059375000000003
583,0.96875,1.0,0.01062500000000003
584,0.96875,1.0,0.01065625000000003
585,0.96875,1.0,0.01068750000000003
586,0.96875,1.0,0.01071875000000003
587,0.96875,1.0,0.01075000000000003
588,0.96875,1.0,0.01078125000000003
589,0.96875,1.0,0.01081250000000003
590,0.96875,1.0,0.01084375000000003
591,0.96875,1.0,0.01087500000000003
592,0.96875,1.0,0.01090625000000003
593,0.96875,1.0,0.01093750000000003
594,0.96875,1.0,0.01096875000000003
595,0.96875,1.0,0.01100000000000003
596,0.96875,1.0,0.01103125000000003
597,0.96875,1.0,0.01106250000000003
598,0.96875,1.0,0.01109375000000003
599,0.96875,1.0,0.01112500000000003
600,0.96875,0.0,0.01015625000000003
601,0.96875,1.0,0.01018750000000003
602,0.96875,1.0,0.01021875000000003
603,0.96875,1.0,0.01025000000000003
604,0.96875,1.0,0.01028125000000003
605,0.96875,1.0,0.01031250000000003
606,0.96875,1.0,0.01034375000000003
607,0.96875,1.0,0.01037500000000003
608,0.96875,1.0,0.01040625000000003
609,0.96875,1.0,0.01043750000000003
610,0.96875,1.0,0.01046875000000003
611,0.96875,1.0,0.01050000000000003
612,0.96875,1.0,0.01053125000000003
613,0.96875,1.0,0.01056250000000003
614,0.96875,1.0,0.01059375000000003
615,0.96875,1.0,0.01062500000000003
616,0.96875,1.0,0.01065625000000003
617,0.96875,1.0,0.01068750000000003
618,0.96875,0.0,0.00971875000000003
619,0.96875,1.0,0.00975000000000003
620,0.96875,1.0,0.00978125000000003
621,0.96875,1.0,0.00981250000000003
622,0.96875,1.0,0.00984375000000003
623,0.96875,1.0,0.00987500000000003
624,0.96875,1.0,0.00990625000000003
625,0.96875,1.0,0.00993750000000003
626,0.96875,1.0,0.00996875000000003
627,0.96875,1.0,0.01000000000000003
628,0.96875,1.0,0.01003125000000003
629,0.96875,1.0,0.01006250000000003
630,0.96875,1.0,0.01009375000000003
631,0.96875,1.0,0.01012500000000003
632,0.96875,1.0,0.01015625000000003
633,0.96875,1.0,0.01018750000000003
634,0.96875,1.0,0.01021875000000003
635,0.96875,1.0,0.01025000000000003
636,0.96875,1.0,0.01028125000000003
637,0.96875,1.0,0.01031250000000003
638,0.96875,1.0,0.01034375000000003
639,0.96875,1.0,0.01037500000000003
640,0.96875,1.0,0.01040625000000003
641,0.96875,1.0,0.01043750000000003
642,0.96875,1.0,0.01046875000000003
643,0.96875,0.0,0.00950000000000003
644,0.96875,1.0,0.00953125000000003
645,0.96875,1.0,0.00956250000000003
646,0.96875,1.0,0.00959375000000003
647,0.96875,1.0,0.00962500000000003
648,0.96875,1.0,0.00965625000000003
649,0.96875,1.0,0.00968750000000003
650,0.96875,1.0,0.00971875000000003
651,0.96875,1.0,0.00975000000000003
652,0.96875,0.0,0.008781250000000029
653,0.96875,1.0,0.008812500000000029
654,0.96875,1.0,0.008843750000000029
655,0.96875,1.0,0.008875000000000029
656,0.96875,1.0,0.008906250000000029
657,0.96875,1.0,0.008937500000000029
658,0.96875,1.0,0.008968750000000029
659,0.96875,1.0,0.009000000000000029
660,0.96875,1.0,0.009031250000000029
661,0.96875,1.0,0.009062500000000029
662,0.96875,1.0,0.009093750000000029
663,0.96875,1.0,0.009125000000000029
664,0.96875,1.0,0.009156250000000029
665,0.96875,1.0,0.009187500000000029
666,0.96875,1.0,0.009218750000000029
667,0.96875,1.0,0.009250000000000029
668,0.96875,1.0,0.009281250000000029
669,0.96875,0.0,0.008312500000000028
670,0.96875,1.0,0.008343750000000028
671,0.96875,1.0,0.008375000000000028
672,0.96875,1.0,0.008406250000000028
673,0.96875,1.0,0.008437500000000028
674,0.96875,1.0,0.008468750000000028
675,0.96875,1.0,0.008500000000000028
676,0.96875,1.0,0.008531250000000028
677,0.96875,1.0,0.008562500000000028
678,0.96875,1.0,0.008593750000000028
679,0.96875,1.0,0.008625000000000028
680,0.96875,1.0,0.008656250000000029
681,0.96875,1.0,0.008687500000000029
682,0.96875,1.0,0.008718750000000029
683,0.96875,1.0,0.008750000000000029
684,0.96875,1.0,0.008781250000000029
685,0.96875,1.0,0.008812500000000029
686,0.96875,1.0,0.008843750000000029
687,0.96875,1.0,0.008875000000000029
688,0.96875,1.0,0.008906250000000029
689,0.96875,1.0,0.008937500000000029
690,0.96875,1.0,0.008968750000000029
691,0.96875,1.0,0.009000000000000029
692,0.96875,1.0,0.009031250000000029
693,0.96875,1.0,0.009062500000000029
694,0.96875,1.0,0.009093750000000029
695,0.96875,1.0,0.009125000000000029
