rank,p_sorted,y_sorted,cumulative
145,0.53125,1.0,0.0013437499999999964
146,0.53125,0.0,0.0008124999999999964
147,0.53125,1.0,0.0012812499999999964
148,0.53125,0.0,0.0007499999999999963
149,0.53125,1.0,0.0012187499999999963
150,0.53125,0.0,0.0006874999999999963
151,0.53125,1.0,0.0011562499999999963
152,0.53125,0.0,0.0006249999999999962
153,0.53125,1.0,0.0010937499999999962
154,0.53125,1.0,0.0015624999999999962
155,0.53125,1.0,0.002031249999999996
156,0.5625,1.0,0.002468749999999996
157,0.5625,0.0,0.001906249999999996
158,0.5625,1.0,0.002343749999999996
159,0.5625,0.0,0.001781249999999996
160,0.5625,0.0,0.0012187499999999959
161,0.5625,1.0,0.0016562499999999958
162,0.5625,1.0,0.002093749999999996
163,0.5625,1.0,0.0025312499999999957
164,0.59375,1.0,0.0029374999999999957
165,0.59375,1.0,0.0033437499999999956
166,0.59375,1.0,0.0037499999999999955
167,0.59375,0.0,0.0031562499999999954
168,0.59375,1.0,0.0035624999999999954
169,0.59375,0.0,0.0029687499999999953
170,0.59375,0.0,0.002374999999999995
171,0.59375,1.0,0.002781249999999995
172,0.59375,1.0,0.003187499999999995
173,0.59375,0.0,0.002593749999999995
174,0.59375,1.0,0.002999999999999995
175,0.59375,1.0,0.003406249999999995
176,0.59375,1.0,0.0038124999999999947
177,0.59375,1.0,0.004218749999999995
178,0.59375,1.0,0.0046249999999999954
179,0.59375,1.0,0.005031249999999996
180,0.59375,1.0,0.005437499999999996
181,0.59375,1.0,0.0058437499999999965
182,0.59375,1.0,0.006249999999999997
183,0.59375,0.0,0.005656249999999997
184,0.625,1.0,0.0060312499999999976
185,0.625,0.0,0.005406249999999998
186,0.625,1.0,0.005781249999999998
187,0.625,1.0,0.0061562499999999985
188,0.625,1.0,0.006531249999999999
189,0.625,1.0,0.006906249999999999
190,0.625,1.0,0.0072812499999999995
191,0.625,1.0,0.00765625
192,0.625,1.0,0.00803125
193,0.625,0.0,0.0074062500000000005
194,0.625,1.0,0.007781250000000001
195,0.625,1.0,0.00815625
196,0.625,0.0,0.007531250000000001
197,0.625,1.0,0.00790625
198,0.625,1.0,0.00828125
199,0.625,1.0,0.00865625
200,0.625,1.0,0.009031250000000001
201,0.625,0.0,0.00840625
202,0.65625,1.0,0.00875
203,0.65625,1.0,0.009093750000000001
204,0.65625,1.0,0.009437500000000001
205,0.65625,0.0,0.00878125
206,0.65625,1.0,0.009125000000000001
207,0.65625,1.0,0.009468750000000001
208,0.65625,1.0,0.009812500000000002
209,0.65625,1.0,0.010156250000000002
210,0.65625,0.0,0.009500000000000001
211,0.65625,1.0,0.009843750000000002
212,0.65625,1.0,0.010187500000000002
213,0.65625,1.0,0.010531250000000002
214,0.65625,1.0,0.010875000000000003
215,0.65625,1.0,0.011218750000000003
216,0.65625,1.0,0.011562500000000003
217,0.65625,0.0,0.010906250000000003
218,0.65625,1.0,0.011250000000000003
219,0.65625,0.0,0.010593750000000002
220,0.65625,0.0,0.009937500000000002
221,0.65625,1.0,0.010281250000000002
222,0.65625,1.0,0.010625000000000002
223,0.65625,1.0,0.010968750000000003
224,0.65625,0.0,0.010312500000000002
225,0.65625,1.0,0.010656250000000003
226,0.65625,0.0,0.010000000000000002
227,0.65625,1.0,0.010343750000000002
228,0.65625,1.0,0.010687500000000003
229,0.6875,1.0,0.011000000000000003
230,0.6875,1.0,0.011312500000000003
231,0.6875,1.0,0.011625000000000003
232,0.6875,1.0,0.011937500000000004
233,0.6875,1.0,0.012250000000000004
234,0.6875,1.0,0.012562500000000004
235,0.6875,1.0,0.012875000000000004
236,0.6875,1.0,0.013187500000000005
237,0.6875,0.0,0.012500000000000004
238,0.6875,1.0,0.012812500000000004
239,0.6875,1.0,0.013125000000000005
240,0.6875,1.0,0.013437500000000005
241,0.6875,1.0,0.013750000000000005
242,0.6875,1.0,0.014062500000000006
243,0.6875,1.0,0.014375000000000006
244,0.6875,1.0,0.014687500000000006
245,0.6875,0.0,0.014000000000000005
246,0.6875,1.0,0.014312500000000006
247,0.6875,0.0,0.013625000000000005
248,0.6875,0.0,0.012937500000000005
249,0.6875,1.0,0.013250000000000005
250,0.6875,1.0,0.013562500000000005
251,0.6875,1.0,0.013875000000000005
252,0.6875,1.0,0.014187500000000006
253,0.6875,1.0,0.014500000000000006
254,0.6875,1.0,0.014812500000000006
255,0.6875,0.0,0.014125000000000006
256,0.6875,1.0,0.014437500000000006
257,0.6875,0.0,0.013750000000000005
258,0.6875,1.0,0.014062500000000006
259,0.6875,1.0,0.014375000000000006
260,0.6875,1.0,0.014687500000000006
261,0.6875,1.0,0.015000000000000006
262,0.6875,1.0,0.015312500000000007
263,0.6875,1.0,0.015625000000000007
264,0.6875,0.0,0.014937500000000006
265,0.6875,1.0,0.015250000000000007
266,0.71875,1.0,0.015531250000000007
267,0.71875,1.0,0.015812500000000007
268,0.71875,1.0,0.016093750000000007
269,0.71875,1.0,0.016375000000000008
270,0.71875,1.0,0.016656250000000008
271,0.71875,1.0,0.016937500000000008
272,0.71875,1.0,0.01721875000000001
273,0.71875,1.0,0.01750000000000001
274,0.71875,1.0,0.01778125000000001
275,0.71875,1.0,0.01806250000000001
276,0.71875,1.0,0.01834375000000001
277,0.71875,0.0,0.01762500000000001
278,0.71875,1.0,0.01790625000000001
279,0.71875,1.0,0.01818750000000001
280,0.71875,1.0,0.01846875000000001
281,0.71875,0.0,0.01775000000000001
282,0.71875,1.0,0.01803125000000001
283,0.71875,1.0,0.01831250000000001
284,0.71875,1.0,0.01859375000000001
285,0.71875,1.0,0.01887500000000001
286,0.71875,0.0,0.01815625000000001
287,0.71875,1.0,0.01843750000000001
288,0.71875,1.0,0.01871875000000001
289,0.71875,1.0,0.01900000000000001
290,0.71875,1.0,0.01928125000000001
291,0.71875,1.0,0.01956250000000001
292,0.71875,1.0,0.01984375000000001
293,0.71875,1.0,0.02012500000000001
294,0.71875,1.0,0.02040625000000001
295,0.71875,1.0,0.02068750000000001
296,0.71875,1.0,0.02096875000000001
297,0.71875,1.0,0.021250000000000012
298,0.75,1.0,0.021500000000000012
299,0.75,0.0,0.02075000000000001
300,0.75,0.0,0.02000000000000001
301,0.75,1.0,0.02025000000000001
302,0.75,1.0,0.02050000000000001
303,0.75,1.0,0.02075000000000001
304,0.75,0.0,0.02000000000000001
305,0.75,1.0,0.02025000000000001
306,0.75,1.0,0.02050000000000001
307,0.75,0.0,0.01975000000000001
308,0.75,1.0,0.02000000000000001
309,0.75,0.0,0.01925000000000001
310,0.75,1.0,0.01950000000000001
311,0.75,1.0,0.01975000000000001
312,0.75,0.0,0.01900000000000001
313,0.75,1.0,0.01925000000000001
314,0.75,0.0,0.01850000000000001
315,0.75,1.0,0.01875000000000001
316,0.75,1.0,0.01900000000000001
317,0.75,0.0,0.01825000000000001
318,0.75,1.0,0.01850000000000001
319,0.75,1.0,0.01875000000000001
320,0.75,1.0,0.01900000000000001
321,0.75,1.0,0.01925000000000001
322,0.75,0.0,0.01850000000000001
323,0.75,1.0,0.01875000000000001
324,0.75,1.0,0.01900000000000001
325,0.75,1.0,0.01925000000000001
326,0.75,0.0,0.01850000000000001
327,0.75,1.0,0.01875000000000001
328,0.75,1.0,0.01900000000000001
329,0.75,1.0,0.01925000000000001
330,0.75,1.0,0.01950000000000001
331,0.75,0.0,0.01875000000000001
332,0.75,0.0,0.01800000000000001
333,0.75,0.0,0.01725000000000001
334,0.75,1.0,0.01750000000000001
335,0.75,1.0,0.01775000000000001
336,0.75,1.0,0.01800000000000001
337,0.75,1.0,0.01825000000000001
338,0.75,1.0,0.01850000000000001
339,0.75,1.0,0.01875000000000001
340,0.75,1.0,0.01900000000000001
341,0.75,1.0,0.01925000000000001
342,0.75,1.0,0.01950000000000001
343,0.75,1.0,0.01975000000000001
344,0.75,0.0,0.01900000000000001
345,0.75,0.0,0.01825000000000001
346,0.78125,1.0,0.01846875000000001
347,0.78125,1.0,0.01868750000000001
348,0.78125,1.0,0.01890625000000001
349,0.78125,1.0,0.01912500000000001
350,0.78125,1.0,0.01934375000000001
351,0.78125,1.0,0.01956250000000001
352,0.78125,1.0,0.01978125000000001
353,0.78125,1.0,0.02000000000000001
354,0.78125,1.0,0.02021875000000001
355,0.78125,1.0,0.02043750000000001
356,0.78125,1.0,0.02065625000000001
357,0.78125,1.0,0.02087500000000001
358,0.78125,0.0,0.02009375000000001
359,0.78125,1.0,0.02031250000000001
360,0.78125,1.0,0.02053125000000001
361,0.78125,1.0,0.02075000000000001
362,0.78125,1.0,0.02096875000000001
363,0.78125,1.0,0.021187500000000012
364,0.78125,1.0,0.021406250000000012
365,0.78125,1.0,0.021625000000000012
366,0.78125,1.0,0.021843750000000012
367,0.78125,1.0,0.022062500000000013
368,0.78125,1.0,0.022281250000000013
369,0.78125,1.0,0.022500000000000013
370,0.78125,0.0,0.021718750000000012
371,0.78125,1.0,0.021937500000000013
372,0.78125,1.0,0.022156250000000013
373,0.78125,1.0,0.022375000000000013
374,0.78125,0.0,0.021593750000000012
375,0.78125,0.0,0.02081250000000001
376,0.78125,1.0,0.021031250000000012
377,0.78125,1.0,0.021250000000000012
378,0.78125,0.0,0.02046875000000001
379,0.78125,1.0,0.02068750000000001
380,0.78125,1.0,0.02090625000000001
381,0.78125,1.0,0.021125000000000012
382,0.78125,1.0,0.021343750000000012
383,0.78125,1.0,0.021562500000000012
384,0.78125,1.0,0.021781250000000012
385,0.78125,1.0,0.022000000000000013
386,0.78125,1.0,0.022218750000000013
387,0.78125,0.0,0.021437500000000012
388,0.78125,1.0,0.021656250000000012
389,0.78125,1.0,0.021875000000000012
390,0.78125,1.0,0.022093750000000013
391,0.78125,1.0,0.022312500000000013
392,0.78125,0.0,0.021531250000000012
393,0.78125,1.0,0.021750000000000012
394,0.78125,1.0,0.021968750000000013
395,0.8125,1.0,0.022156250000000013
396,0.8125,1.0,0.022343750000000013
397,0.8125,1.0,0.022531250000000013
398,0.8125,1.0,0.022718750000000013
399,0.8125,1.0,0.022906250000000013
400,0.8125,1.0,0.023093750000000014
401,0.8125,1.0,0.023281250000000014
402,0.8125,1.0,0.023468750000000014
403,0.8125,1.0,0.023656250000000014
404,0.8125,1.0,0.023843750000000014
405,0.8125,1.0,0.024031250000000014
406,0.8125,1.0,0.024218750000000015
407,0.8125,1.0,0.024406250000000015
408,0.8125,1.0,0.024593750000000015
409,0.8125,1.0,0.024781250000000015
410,0.8125,1.0,0.024968750000000015
411,0.8125,1.0,0.025156250000000015
412,0.8125,1.0,0.025343750000000016
413,0.8125,1.0,0.025531250000000016
414,0.8125,1.0,0.025718750000000016
415,0.8125,1.0,0.025906250000000016
416,0.8125,1.0,0.026093750000000016
417,0.8125,1.0,0.026281250000000016
418,0.8125,1.0,0.026468750000000017
419,0.8125,1.0,0.026656250000000017
420,0.8125,1.0,0.026843750000000017
421,0.8125,1.0,0.027031250000000017
422,0.8125,1.0,0.027218750000000017
423,0.8125,1.0,0.027406250000000017
424,0.8125,1.0,0.027593750000000018
425,0.8125,0.0,0.026781250000000017
426,0.8125,1.0,0.026968750000000017
427,0.8125,1.0,0.027156250000000017
428,0.8125,1.0,0.027343750000000017
429,0.8125,1.0,0.027531250000000018
430,0.8125,1.0,0.027718750000000018
431,0.8125,1.0,0.027906250000000018
432,0.8125,1.0,0.028093750000000018
433,0.8125,1.0,0.028281250000000018
434,0.8125,1.0,0.02846875000000002
435,0.8125,1.0,0.02865625000000002
436,0.8125,1.0,0.02884375000000002
437,0.8125,0.0,0.028031250000000018
438,0.8125,1.0,0.028218750000000018
439,0.8125,1.0,0.02840625000000002
440,0.8125,1.0,0.02859375000000002
441,0.8125,1.0,0.02878125000000002
442,0.8125,1.0,0.02896875000000002
443,0.8125,1.0,0.02915625000000002
444,0.8125,1.0,0.02934375000000002
445,0.8125,0.0,0.02853125000000002
446,0.8125,1.0,0.02871875000000002
447,0.8125,1.0,0.02890625000000002
448,0.8125,1.0,0.02909375000000002
449,0.8125,1.0,0.02928125000000002
450,0.8125,1.0,0.02946875000000002
451,0.8125,1.0,0.02965625000000002
452,0.8125,1.0,0.02984375000000002
453,0.8125,1.0,0.03003125000000002
454,0.8125,1.0,0.03021875000000002
455,0.8125,0.0,0.02940625000000002
456,0.8125,1.0,0.02959375000000002
457,0.8125,1.0,0.02978125000000002
458,0.8125,1.0,0.02996875000000002
459,0.8125,1.0,0.03015625000000002
460,0.8125,1.0,0.03034375000000002
461,0.8125,1.0,0.03053125000000002
462,0.8125,1.0,0.03071875000000002
463,0.8125,1.0,0.03090625000000002
464,0.8125,1.0,0.03109375000000002
465,0.8125,1.0,0.03128125000000002
466,0.8125,1.0,0.03146875000000002
467,0.8125,1.0,0.03165625000000002
468,0.8125,1.0,0.03184375000000002
469,0.8125,1.0,0.03203125000000002
470,0.8125,1.0,0.03221875000000002
471,0.8125,1.0,0.03240625000000002
472,0.8125,1.0,0.03259375000000002
473,0.8125,1.0,0.03278125000000002
474,0.8125,1.0,0.03296875000000002
475,0.8125,1.0,0.03315625000000002
476,0.8125,1.0,0.03334375000000002
477,0.8125,1.0,0.03353125000000002
478,0.8125,1.0,0.03371875000000002
479,0.84375,1.0,0.033875000000000016
480,0.84375,1.0,0.03403125000000001
481,0.84375,1.0,0.03418750000000001
482,0.84375,1.0,0.034343750000000006
483,0.84375,1.0,0.0345
484,0.84375,0.0,0.033656250000000006
485,0.84375,1.0,0.0338125
486,0.84375,1.0,0.03396875
487,0.84375,1.0,0.034124999999999996
488,0.84375,1.0,0.03428124999999999
489,0.84375,1.0,0.03443749999999999
490,0.84375,1.0,0.034593749999999986
491,0.84375,1.0,0.03474999999999998
492,0.84375,1.0,0.03490624999999998
493,0.84375,1.0,0.035062499999999976
494,0.84375,1.0,0.03521874999999997
495,0.84375,1.0,0.03537499999999997
496,0.84375,1.0,0.035531249999999966
497,0.84375,1.0,0.03568749999999996
498,0.84375,1.0,0.03584374999999996
499,0.84375,1.0,0.035999999999999956
500,0.84375,1.0,0.03615624999999995
501,0.84375,1.0,0.03631249999999995
502,0.84375,1.0,0.036468749999999946
503,0.84375,0.0,0.03562499999999995
504,0.84375,1.0,0.035781249999999945
505,0.84375,1.0,0.03593749999999994
506,0.84375,1.0,0.03609374999999994
507,0.84375,1.0,0.036249999999999935
508,0.84375,1.0,0.03640624999999993
509,0.84375,1.0,0.03656249999999993
510,0.84375,1.0,0.036718749999999925
511,0.84375,1.0,0.03687499999999992
512,0.84375,1.0,0.03703124999999992
513,0.84375,0.0,0.03618749999999992
514,0.84375,1.0,0.03634374999999992
515,0.84375,1.0,0.036499999999999914
516,0.84375,1.0,0.03665624999999991
517,0.84375,1.0,0.03681249999999991
518,0.84375,1.0,0.036968749999999904
519,0.84375,1.0,0.0371249999999999
520,0.84375,1.0,0.0372812499999999
521,0.84375,1.0,0.037437499999999894
522,0.84375,1.0,0.03759374999999989
523,0.84375,1.0,0.03774999999999989
524,0.84375,1.0,0.037906249999999884
525,0.84375,1.0,0.03806249999999988
526,0.84375,1.0,0.03821874999999988
527,0.84375,1.0,0.038374999999999874
528,0.84375,1.0,0.03853124999999987
529,0.84375,1.0,0.03868749999999987
530,0.84375,1.0,0.038843749999999864
531,0.84375,0.0,0.03799999999999987
532,0.84375,1.0,0.038156249999999864
533,0.84375,0.0,0.03731249999999987
534,0.84375,0.0,0.03646874999999987
535,0.84375,0.0,0.03562499999999987
536,0.84375,1.0,0.03578124999999987
537,0.84375,0.0,0.03493749999999987
538,0.84375,1.0,0.03509374999999987
539,0.84375,1.0,0.035249999999999865
540,0.84375,1.0,0.03540624999999986
541,0.84375,1.0,0.03556249999999986
542,0.84375,1.0,0.035718749999999855
543,0.84375,1.0,0.03587499999999985
544,0.84375,1.0,0.03603124999999985
545,0.84375,1.0,0.036187499999999845
546,0.84375,1.0,0.03634374999999984
547,0.84375,1.0,0.03649999999999984
548,0.84375,1.0,0.036656249999999835
549,0.84375,1.0,0.03681249999999983
550,0.84375,1.0,0.03696874999999983
551,0.84375,1.0,0.037124999999999825
552,0.84375,1.0,0.03728124999999982
553,0.84375,1.0,0.03743749999999982
554,0.84375,1.0,0.037593749999999815
555,0.84375,1.0,0.03774999999999981
556,0.84375,1.0,0.03790624999999981
557,0.84375,1.0,0.038062499999999805
558,0.84375,1.0,0.0382187499999998
559,0.84375,1.0,0.0383749999999998
560,0.84375,1.0,0.038531249999999795
561,0.84375,1.0,0.03868749999999979
562,0.875,1.0,0.03881249999999979
563,0.875,1.0,0.03893749999999979
564,0.875,1.0,0.03906249999999979
565,0.875,0.0,0.03818749999999979
566,0.875,1.0,0.03831249999999979
567,0.875,1.0,0.03843749999999979
568,0.875,1.0,0.03856249999999979
569,0.875,0.0,0.03768749999999979
570,0.875,1.0,0.03781249999999979
571,0.875,1.0,0.03793749999999979
572,0.875,1.0,0.03806249999999979
573,0.875,1.0,0.03818749999999979
574,0.875,1.0,0.03831249999999979
575,0.875,1.0,0.03843749999999979
576,0.875,1.0,0.03856249999999979
577,0.875,1.0,0.03868749999999979
578,0.875,1.0,0.03881249999999979
579,0.875,1.0,0.03893749999999979
580,0.875,1.0,0.03906249999999979
581,0.875,1.0,0.03918749999999979
582,0.875,1.0,0.03931249999999979
583,0.875,1.0,0.03943749999999979
584,0.875,1.0,0.03956249999999979
585,0.875,1.0,0.03968749999999979
586,0.875,1.0,0.03981249999999979
587,0.875,0.0,0.03893749999999979
588,0.875,1.0,0.03906249999999979
589,0.875,1.0,0.03918749999999979
590,0.875,1.0,0.03931249999999979
591,0.875,1.0,0.03943749999999979
592,0.875,1.0,0.03956249999999979
593,0.875,1.0,0.03968749999999979
594,0.875,1.0,0.03981249999999979
595,0.875,1.0,0.03993749999999979
596,0.875,1.0,0.04006249999999979
597,0.875,1.0,0.04018749999999979
598,0.875,1.0,0.04031249999999979
599,0.875,1.0,0.04043749999999979
600,0.875,0.0,0.03956249999999979
601,0.875,1.0,0.03968749999999979
602,0.875,1.0,0.03981249999999979
603,0.875,1.0,0.03993749999999979
604,0.875,1.0,0.04006249999999979
605,0.875,1.0,0.04018749999999979
606,0.875,1.0,0.04031249999999979
607,0.875,1.0,0.04043749999999979
608,0.875,1.0,0.04056249999999979
609,0.875,1.0,0.04068749999999979
610,0.875,1.0,0.04081249999999979
611,0.875,1.0,0.040937499999999793
612,0.875,1.0,0.041062499999999794
613,0.875,1.0,0.041187499999999794
614,0.875,1.0,0.041312499999999794
615,0.875,0.0,0.04043749999999979
616,0.875,1.0,0.04056249999999979
617,0.875,0.0,0.03968749999999979
618,0.875,1.0,0.03981249999999979
619,0.875,1.0,0.03993749999999979
620,0.875,1.0,0.04006249999999979
621,0.875,1.0,0.04018749999999979
622,0.875,1.0,0.04031249999999979
623,0.875,0.0,0.03943749999999979
624,0.875,1.0,0.03956249999999979
625,0.875,1.0,0.03968749999999979
626,0.875,1.0,0.03981249999999979
627,0.875,1.0,0.03993749999999979
628,0.875,1.0,0.04006249999999979
629,0.875,1.0,0.04018749999999979
630,0.875,1.0,0.04031249999999979
631,0.875,1.0,0.04043749999999979
632,0.875,1.0,0.04056249999999979
633,0.875,1.0,0.04068749999999979
634,0.875,1.0,0.04081249999999979
635,0.875,1.0,0.040937499999999793
636,0.875,1.0,0.041062499999999794
637,0.875,1.0,0.041187499999999794
638,0.875,0.0,0.04031249999999979
639,0.875,1.0,0.04043749999999979
640,0.875,0.0,0.03956249999999979
641,0.875,1.0,0.03968749999999979
642,0.875,1.0,0.03981249999999979
643,0.875,1.0,0.03993749999999979
644,0.875,1.0,0.04006249999999979
645,0.875,0.0,0.03918749999999979
646,0.875,1.0,0.03931249999999979
647,0.875,0.0,0.03843749999999979
648,0.875,1.0,0.03856249999999979
649,0.875,1.0,0.03868749999999979
650,0.875,1.0,0.03881249999999979
651,0.875,1.0,0.03893749999999979
652,0.875,1.0,0.03906249999999979
653,0.875,1.0,0.03918749999999979
654,0.875,1.0,0.03931249999999979
655,0.875,1.0,0.03943749999999979
656,0.875,1.0,0.03956249999999979
657,0.875,1.0,0.03968749999999979
658,0.875,1.0,0.03981249999999979
659,0.875,1.0,0.03993749999999979
660,0.875,1.0,0.04006249999999979
661,0.875,1.0,0.04018749999999979
662,0.90625,1.0,0.04028124999999979
663,0.90625,1.0,0.040374999999999786
664,0.90625,1.0,0.04046874999999978
665,0.90625,1.0,0.04056249999999978
666,0.90625,1.0,0.040656249999999776
667,0.90625,1.0,0.04074999999999977
668,0.90625,1.0,0.04084374999999977
669,0.90625,1.0,0.040937499999999766
670,0.90625,1.0,0.04103124999999976
671,0.90625,1.0,0.04112499999999976
672,0.90625,1.0,0.041218749999999756
673,0.90625,1.0,0.04131249999999975
674,0.90625,1.0,0.04140624999999975
675,0.90625,1.0,0.041499999999999745
676,0.90625,1.0,0.04159374999999974
677,0.90625,1.0,0.04168749999999974
678,0.90625,1.0,0.041781249999999735
679,0.90625,1.0,0.04187499999999973
680,0.90625,1.0,0.04196874999999973
681,0.90625,1.0,0.042062499999999725
682,0.90625,1.0,0.04215624999999972
683,0.90625,1.0,0.04224999999999972
684,0.90625,0.0,0.04134374999999972
685,0.90625,1.0,0.04143749999999972
686,0.90625,1.0,0.041531249999999714
687,0.90625,1.0,0.04162499999999971
688,0.90625,1.0,0.04171874999999971
689,0.90625,1.0,0.041812499999999704
690,0.90625,1.0,0.0419062499999997
691,0.90625,1.0,0.0419999999999997
692,0.90625,1.0,0.042093749999999694
693,0.90625,1.0,0.04218749999999969
694,0.90625,0.0,0.04128124999999969
695,0.90625,1.0,0.04137499999999969
696,0.90625,1.0,0.041468749999999686
697,0.90625,1.0,0.04156249999999968
698,0.90625,1.0,0.04165624999999968
699,0.90625,1.0,0.041749999999999676
700,0.90625,1.0,0.04184374999999967
701,0.90625,1.0,0.04193749999999967
702,0.90625,1.0,0.042031249999999666
703,0.90625,1.0,0.04212499999999966
704,0.90625,1.0,0.04221874999999966
705,0.90625,1.0,0.042312499999999656
706,0.90625,1.0,0.04240624999999965
