rank,p_sorted,y_sorted,cumulative
372,0.96875,1.0,0.010531250000000013
373,0.96875,1.0,0.010562500000000013
374,0.96875,1.0,0.010593750000000013
375,0.96875,1.0,0.010625000000000013
376,0.96875,1.0,0.010656250000000013
377,0.96875,1.0,0.010687500000000013
378,0.96875,1.0,0.010718750000000013
379,0.96875,1.0,0.010750000000000013
380,0.96875,1.0,0.010781250000000013
381,0.96875,1.0,0.010812500000000013
382,0.96875,1.0,0.010843750000000013
383,0.96875,1.0,0.010875000000000013
384,0.96875,1.0,0.010906250000000013
385,0.96875,1.0,0.010937500000000013
386,0.96875,1.0,0.010968750000000013
387,0.96875,1.0,0.011000000000000013
388,0.96875,1.0,0.011031250000000013
389,0.96875,1.0,0.011062500000000013
390,0.96875,1.0,0.011093750000000013
391,0.96875,1.0,0.011125000000000013
392,0.96875,1.0,0.011156250000000013
393,0.96875,1.0,0.011187500000000013
394,0.96875,1.0,0.011218750000000013
395,0.96875,1.0,0.011250000000000013
396,0.96875,1.0,0.011281250000000013
397,0.96875,1.0,0.011312500000000014
398,0.96875,1.0,0.011343750000000014
399,0.96875,1.0,0.011375000000000014
400,0.96875,1.0,0.011406250000000014
401,0.96875,1.0,0.011437500000000014
402,0.96875,1.0,0.011468750000000014
403,0.96875,0.0,0.010500000000000013
404,0.96875,1.0,0.010531250000000013
405,0.96875,1.0,0.010562500000000013
406,0.96875,1.0,0.010593750000000013
407,0.96875,1.0,0.010625000000000013
408,0.96875,1.0,0.010656250000000013
409,0.96875,1.0,0.010687500000000013
410,0.96875,1.0,0.010718750000000013
411,0.96875,0.0,0.009750000000000012
412,0.96875,1.0,0.009781250000000012
413,0.96875,1.0,0.009812500000000012
414,0.96875,1.0,0.009843750000000012
415,0.96875,1.0,0.009875000000000012
416,0.96875,1.0,0.009906250000000012
417,0.96875,1.0,0.009937500000000012
418,0.96875,1.0,0.009968750000000012
419,0.96875,1.0,0.010000000000000012
420,0.96875,1.0,0.010031250000000012
421,0.96875,1.0,0.010062500000000012
422,0.96875,1.0,0.010093750000000012
423,0.96875,1.0,0.010125000000000012
424,0.96875,1.0,0.010156250000000012
425,0.96875,1.0,0.010187500000000013
426,0.96875,0.0,0.009218750000000012
427,0.96875,1.0,0.009250000000000012
428,0.96875,1.0,0.009281250000000012
429,0.96875,1.0,0.009312500000000012
430,0.96875,1.0,0.009343750000000012
431,0.96875,1.0,0.009375000000000012
432,0.96875,1.0,0.009406250000000012
433,0.96875,1.0,0.009437500000000012
434,0.96875,1.0,0.009468750000000012
435,0.96875,1.0,0.009500000000000012
436,0.96875,1.0,0.009531250000000012
437,0.96875,1.0,0.009562500000000012
438,0.96875,1.0,0.009593750000000012
439,0.96875,1.0,0.009625000000000012
440,0.96875,1.0,0.009656250000000012
441,0.96875,1.0,0.009687500000000012
442,0.96875,1.0,0.009718750000000012
443,0.96875,1.0,0.009750000000000012
444,0.96875,1.0,0.009781250000000012
445,0.96875,1.0,0.009812500000000012
446,0.96875,1.0,0.009843750000000012
447,0.96875,1.0,0.009875000000000012
448,0.96875,1.0,0.009906250000000012
449,0.96875,1.0,0.009937500000000012
450,0.96875,1.0,0.009968750000000012
451,0.96875,1.0,0.010000000000000012
452,0.96875,1.0,0.010031250000000012
453,0.96875,1.0,0.010062500000000012
454,0.96875,1.0,0.010093750000000012
455,0.96875,1.0,0.010125000000000012
456,0.96875,0.0,0.009156250000000012
457,0.96875,1.0,0.009187500000000012
458,0.96875,1.0,0.009218750000000012
459,0.96875,1.0,0.009250000000000012
460,0.96875,1.0,0.009281250000000012
461,0.96875,1.0,0.009312500000000012
462,0.96875,1.0,0.009343750000000012
463,0.96875,1.0,0.009375000000000012
464,0.96875,1.0,0.009406250000000012
465,0.96875,1.0,0.009437500000000012
466,0.96875,1.0,0.009468750000000012
467,0.96875,1.0,0.009500000000000012
468,0.96875,1.0,0.009531250000000012
469,0.96875,1.0,0.009562500000000012
470,0.96875,1.0,0.009593750000000012
471,0.96875,1.0,0.009625000000000012
472,0.96875,1.0,0.009656250000000012
473,0.96875,1.0,0.009687500000000012
474,0.96875,1.0,0.009718750000000012
475,0.96875,1.0,0.009750000000000012
476,0.96875,1.0,0.009781250000000012
477,0.96875,1.0,0.009812500000000012
478,0.96875,1.0,0.009843750000000012
479,0.96875,1.0,0.009875000000000012
480,0.96875,1.0,0.009906250000000012
481,0.96875,1.0,0.009937500000000012
482,0.96875,1.0,0.009968750000000012
483,0.96875,1.0,0.010000000000000012
484,0.96875,1.0,0.010031250000000012
485,0.96875,1.0,0.010062500000000012
486,0.96875,0.0,0.009093750000000012
487,0.96875,1.0,0.009125000000000012
488,0.96875,1.0,0.009156250000000012
489,0.96875,1.0,0.009187500000000012
490,0.96875,1.0,0.009218750000000012
491,0.96875,1.0,0.009250000000000012
492,0.96875,1.0,0.009281250000000012
493,0.96875,1.0,0.009312500000000012
494,0.96875,1.0,0.009343750000000012
495,0.96875,1.0,0.009375000000000012
496,0.96875,1.0,0.009406250000000012
497,0.96875,1.0,0.009437500000000012
498,0.96875,1.0,0.009468750000000012
499,0.96875,1.0,0.009500000000000012
500,0.96875,1.0,0.009531250000000012
501,0.96875,1.0,0.009562500000000012
502,0.96875,1.0,0.009593750000000012
503,0.96875,1.0,0.009625000000000012
504,0.96875,1.0,0.009656250000000012
505,0.96875,1.0,0.009687500000000012
506,0.96875,1.0,0.009718750000000012
507,0.96875,1.0,0.009750000000000012
508,0.96875,1.0,0.009781250000000012
509,0.96875,1.0,0.009812500000000012
510,0.96875,1.0,0.009843750000000012
511,0.96875,1.0,0.009875000000000012
512,0.96875,1.0,0.009906250000000012
513,0.96875,1.0,0.009937500000000012
514,0.96875,1.0,0.009968750000000012
515,0.96875,1.0,0.010000000000000012
516,0.96875,1.0,0.010031250000000012
517,0.96875,1.0,0.010062500000000012
518,0.96875,1.0,0.010093750000000012
519,0.96875,1.0,0.010125000000000012
520,0.96875,1.0,0.010156250000000012
521,0.96875,1.0,0.010187500000000013
522,1.0,1.0,0.010187500000000013
523,1.0,1.0,0.010187500000000013
524,1.0,1.0,0.010187500000000013
525,1.0,1.0,0.010187500000000013
526,1.0,1.0,0.010187500000000013
527,1.0,1.0,0.010187500000000013
528,1.0,1.0,0.010187500000000013
529,1.0,1.0,0.010187500000000013
530,1.0,1.0,0.010187500000000013
531,1.0,1.0,0.010187500000000013
532,1.0,1.0,0.010187500000000013
533,1.0,1.0,0.010187500000000013
534,1.0,1.0,0.010187500000000013
535,1.0,1.0,0.010187500000000013
536,1.0,1.0,0.010187500000000013
537,1.0,1.0,0.010187500000000013
538,1.0,1.0,0.010187500000000013
539,1.0,1.0,0.010187500000000013
540,1.0,1.0,0.010187500000000013
541,1.0,1.0,0.010187500000000013
542,1.0,1.0,0.010187500000000013
543,1.0,1.0,0.010187500000000013
544,1.0,1.0,0.010187500000000013
545,1.0,1.0,0.010187500000000013
546,1.0,1.0,0.010187500000000013
547,1.0,1.0,0.010187500000000013
548,1.0,1.0,0.010187500000000013
549,1.0,1.0,0.010187500000000013
550,1.0,1.0,0.010187500000000013
551,1.0,1.0,0.010187500000000013
552,1.0,1.0,0.010187500000000013
553,1.0,1.0,0.010187500000000013
554,1.0,1.0,0.010187500000000013
555,1.0,1.0,0.010187500000000013
556,1.0,1.0,0.010187500000000013
557,1.0,1.0,0.010187500000000013
558,1.0,1.0,0.010187500000000013
559,1.0,1.0,0.010187500000000013
560,1.0,1.0,0.010187500000000013
561,1.0,1.0,0.010187500000000013
562,1.0,1.0,0.010187500000000013
563,1.0,1.0,0.010187500000000013
564,1.0,1.0,0.010187500000000013
565,1.0,1.0,0.010187500000000013
566,1.0,1.0,0.010187500000000013
567,1.0,1.0,0.010187500000000013
568,1.0,1.0,0.010187500000000013
569,1.0,1.0,0.010187500000000013
570,1.0,1.0,0.010187500000000013
571,1.0,1.0,0.010187500000000013
572,1.0,1.0,0.010187500000000013
573,1.0,1.0,0.010187500000000013
574,1.0,1.0,0.010187500000000013
575,1.0,1.0,0.010187500000000013
576,1.0,1.0,0.010187500000000013
577,1.0,1.0,0.010187500000000013
578,1.0,1.0,0.010187500000000013
579,1.0,1.0,0.010187500000000013
580,1.0,1.0,0.010187500000000013
581,1.0,1.0,0.010187500000000013
582,1.0,1.0,0.010187500000000013
583,1.0,1.0,0.010187500000000013
584,1.0,1.0,0.010187500000000013
585,1.0,1.0,0.010187500000000013
586,1.0,1.0,0.010187500000000013
587,1.0,1.0,0.010187500000000013
588,1.0,1.0,0.010187500000000013
589,1.0,1.0,0.010187500000000013
590,1.0,1.0,0.010187500000000013
591,1.0,1.0,0.010187500000000013
592,1.0,1.0,0.010187500000000013
593,1.0,1.0,0.010187500000000013
594,1.0,1.0,0.010187500000000013
595,1.0,1.0,0.010187500000000013
596,1.0,1.0,0.010187500000000013
597,1.0,1.0,0.010187500000000013
598,1.0,1.0,0.010187500000000013
599,1.0,1.0,0.010187500000000013
600,1.0,1.0,0.010187500000000013
601,1.0,1.0,0.010187500000000013
602,1.0,1.0,0.010187500000000013
603,1.0,1.0,0.010187500000000013
604,1.0,1.0,0.010187500000000013
605,1.0,1.0,0.010187500000000013
606,1.0,1.0,0.010187500000000013
607,1.0,1.0,0.010187500000000013
608,1.0,1.0,0.010187500000000013
609,1.0,1.0,0.010187500000000013
610,1.0,1.0,0.010187500000000013
611,1.0,1.0,0.010187500000000013
612,1.0,1.0,0.010187500000000013
613,1.0,1.0,0.010187500000000013
614,1.0,1.0,0.010187500000000013
615,1.0,1.0,0.010187500000000013
616,1.0,1.0,0.010187500000000013
617,1.0,1.0,0.010187500000000013
618,1.0,1.0,0.010187500000000013
619,1.0,1.0,0.010187500000000013
620,1.0,1.0,0.010187500000000013
621,1.0,1.0,0.010187500000000013
622,1.0,1.0,0.010187500000000013
623,1.0,1.0,0.010187500000000013
624,1.0,1.0,0.010187500000000013
625,1.0,1.0,0.010187500000000013
626,1.0,1.0,0.010187500000000013
627,1.0,1.0,0.010187500000000013
628,1.0,1.0,0.010187500000000013
629,1.0,1.0,0.010187500000000013
630,1.0,1.0,0.010187500000000013
631,1.0,1.0,0.010187500000000013
632,1.0,1.0,0.010187500000000013
633,1.0,1.0,0.010187500000000013
634,1.0,1.0,0.010187500000000013
635,1.0,1.0,0.010187500000000013
636,1.0,1.0,0.010187500000000013
637,1.0,1.0,0.010187500000000013
638,1.0,1.0,0.010187500000000013
639,1.0,1.0,0.010187500000000013
640,1.0,1.0,0.010187500000000013
641,1.0,1.0,0.010187500000000013
642,1.0,1.0,0.010187500000000013
643,1.0,1.0,0.010187500000000013
644,1.0,1.0,0.010187500000000013
645,1.0,1.0,0.010187500000000013
646,1.0,1.0,0.010187500000000013
647,1.0,1.0,0.010187500000000013
648,1.0,1.0,0.010187500000000013
649,1.0,1.0,0.010187500000000013
650,1.0,1.0,0.010187500000000013
651,1.0,1.0,0.010187500000000013
652,1.0,0.0,0.009187500000000012
653,1.0,1.0,0.009187500000000012
654,1.0,1.0,0.009187500000000012
655,1.0,1.0,0.009187500000000012
656,1.0,1.0,0.009187500000000012
657,1.0,1.0,0.009187500000000012
658,1.0,1.0,0.009187500000000012
659,1.0,1.0,0.009187500000000012
660,1.0,1.0,0.009187500000000012
661,1.0,1.0,0.009187500000000012
662,1.0,1.0,0.009187500000000012
663,1.0,1.0,0.009187500000000012
664,1.0,1.0,0.009187500000000012
665,1.0,1.0,0.009187500000000012
666,1.0,1.0,0.009187500000000012
667,1.0,1.0,0.009187500000000012
668,1.0,1.0,0.009187500000000012
669,1.0,1.0,0.009187500000000012
670,1.0,1.0,0.009187500000000012
671,1.0,1.0,0.009187500000000012
672,1.0,1.0,0.009187500000000012
673,1.0,1.0,0.009187500000000012
674,1.0,1.0,0.009187500000000012
675,1.0,1.0,0.009187500000000012
676,1.0,1.0,0.009187500000000012
677,1.0,1.0,0.009187500000000012
678,1.0,1.0,0.009187500000000012
679,1.0,1.0,0.009187500000000012
680,1.0,1.0,0.009187500000000012
681,1.0,1.0,0.009187500000000012
682,1.0,1.0,0.009187500000000012
683,1.0,1.0,0.009187500000000012
684,1.0,1.0,0.009187500000000012
685,1.0,1.0,0.009187500000000012
686,1.0,1.0,0.009187500000000012
687,1.0,1.0,0.009187500000000012
688,1.0,1.0,0.009187500000000012
689,1.0,1.0,0.009187500000000012
690,1.0,1.0,0.009187500000000012
691,1.0,1.0,0.009187500000000012
692,1.0,1.0,0.009187500000000012
693,1.0,1.0,0.009187500000000012
694,1.0,1.0,0.009187500000000012
695,1.0,1.0,0.009187500000000012
696,1.0,1.0,0.009187500000000012
697,1.0,1.0,0.009187500000000012
698,1.0,1.0,0.009187500000000012
699,1.0,1.0,0.009187500000000012
700,1.0,1.0,0.009187500000000012
701,1.0,1.0,0.009187500000000012
702,1.0,1.0,0.009187500000000012
703,1.0,1.0,0.009187500000000012
704,1.0,1.0,0.009187500000000012
705,1.0,1.0,0.009187500000000012
706,1.0,1.0,0.009187500000000012
707,1.0,1.0,0.009187500000000012
708,1.0,1.0,0.009187500000000012
