sample_index,flight_id,p_hat,y_true,d_truth_to_center_m,mean_sample_to_center_m,bin_id_equal_width,bin_id_equal_count
338004,24/05/13_IBE34VP_818,0.46875,0.0,932.6884765625,121.01020050048828,4,4
358391,24/01/09_ETH734_077,0.59375,0.0,347.3212890625,119.67984008789062,5,6
88876,24/05/05_EZY53ZE_2858,0.65625,1.0,86.0959701538086,109.27386474609375,6,8
321577,24/01/07_DLH6PW_1382,0.09375,0.0,101.86487579345703,248.43251037597656,0,1
66353,24/05/13_DLH97X_2229,0.40625,1.0,72.86599731445312,171.84942626953125,4,3
172045,24/08/08_ETH735_153,0.53125,1.0,18.851806640625,176.43350219726562,5,5
66092,24/06/09_SWR187D_8427,0.53125,1.0,13.20037841796875,121.57073974609375,5,5
69273,24/09/05_KLM34T_4968,0.625,0.0,104.6611328125,117.59735870361328,6,7
208341,24/10/18_SWR233D_7058,0.03125,0.0,432.66448974609375,432.5230712890625,0,1
116446,24/06/22_SDR36TM_1619,0.875,1.0,47.5460319519043,74.14259338378906,8,9
279066,24/07/12_KAL908_8811,0.5625,1.0,73.76058959960938,125.98538208007812,5,6
333366,24/01/27_BCS73B_1174,0.53125,1.0,2.050152540206909,115.48883056640625,5,5
152589,24/12/21_ADN64E_2253,0.59375,1.0,25.961509704589844,113.00901794433594,5,6
322947,24/09/21_RYR37VG_8487,0.59375,1.0,69.60794067382812,168.41473388671875,5,6
258895,24/09/05_RYR40EA_8671,0.28125,1.0,99.61488342285156,223.62234497070312,2,2
179969,24/05/08_FIN07RT_470,0.0,0.0,413.1960144042969,409.462158203125,0,0
394848,24/09/10_DLA6CX_286,0.5,1.0,9.981232643127441,158.08314514160156,5,4
246503,24/08/08_RYR2XC_8640,0.625,1.0,71.75043487548828,98.54859924316406,6,7
18790,24/02/16_MSR772_004,0.375,1.0,52.640621185302734,267.83935546875,3,3
387472,24/10/10_BAW72_3242,0.71875,0.0,177.8435516357422,78.09489440917969,7,8
44027,24/07/10_ADZ1001_4579,0.1875,0.0,166.64108276367188,249.1622772216797,1,1
292115,24/05/23_DLH8MA_2297,0.5625,0.0,1504.59423828125,122.15982055664062,5,6
395501,24/08/30_SWR101X_6498,0.0,0.0,175.68690490722656,472.13165283203125,0,0
57963,24/09/18_ENT97YE_5165,0.71875,1.0,12.539936065673828,92.51587677001953,7,8
146735,24/06/30_RYR76TU_7239,0.0625,0.0,157.49325561523438,266.03802490234375,0,1
117709,24/02/12_AMC103_5011,0.46875,0.0,843.8832397460938,140.9049072265625,4,4
340658,24/06/18_BAW5KY_3209,0.71875,1.0,19.663179397583008,68.27717590332031,7,8
296147,24/02/14_FIN9AR_2842,0.03125,0.0,238.06658935546875,459.6708068847656,0,1
253393,24/05/25_N532QS_8208,0.53125,1.0,6.324555397033691,110.00045776367188,5,5
51540,24/05/05_TVF276T_1367,0.59375,1.0,78.9189682006836,147.9134979248047,5,6
223565,24/06/30_DLH51U_2135,0.0,0.0,947.9169311523438,413.02069091796875,0,0
323936,24/09/13_SXS53D_7053,0.21875,1.0,56.695045471191406,314.87139892578125,2,2
100358,24/05/13_VOE56YH_729,0.59375,1.0,75.05997467041016,171.30499267578125,5,6
229758,24/09/05_TOM5GE_3531,0.59375,1.0,90.58395385742188,95.95249938964844,5,6
232581,24/04/29_AFR116_1113,0.25,0.0,156.3035888671875,254.3082275390625,2,2
40838,24/07/28_EXS1JF_3357,0.71875,0.0,258.3966064453125,87.75907897949219,7,8
293823,24/08/29_SWR7LW_6340,0.09375,0.0,135.7024688720703,225.5495147705078,0,1
311851,24/06/06_AFR13JY_1449,0.65625,1.0,31.27499008178711,79.76200866699219,6,8
283658,24/09/23_EWG8593_2060,0.53125,1.0,42.750732421875,231.27447509765625,5,5
97833,24/06/18_DLH25E_2558,0.78125,1.0,13.428049087524414,116.96067810058594,7,9
389370,24/09/19_HB4999_6777,0.09375,0.0,1076.546630859375,684.6424560546875,0,1
380236,24/12/21_VOE6YX_944,0.625,1.0,25.769411087036133,111.6650390625,6,7
147326,24/02/16_ITY574_5072,0.5,1.0,28.46269416809082,105.4400405883789,5,4
374424,24/02/17_FLI7025_3296,0.34375,0.0,200.94561767578125,158.887451171875,3,2
147195,24/07/28_THY4QR_6422,0.03125,0.0,151.05592346191406,332.20733642578125,0,1
223350,24/08/08_EFW59V_3334,0.625,1.0,24.1314754486084,98.20828247070312,6,7
65650,24/05/31_OYTPJ_4397,0.5,1.0,45.305213928222656,113.86979675292969,5,4
223983,24/05/09_RYR76AL_8381,0.65625,1.0,28.134998321533203,109.89618682861328,6,8
152471,24/08/13_THY5PV_6753,0.8125,1.0,18.045082092285156,89.12600708007812,8,9
185062,24/09/23_SWR64E_5863,0.25,1.0,98.47945404052734,216.12953186035156,2,2
200631,24/08/13_EZY2075_3048,0.6875,1.0,26.004806518554688,101.09364318847656,6,8
237872,24/07/10_BAW6CA_3573,0.25,0.0,148.73318481445312,234.59585571289062,2,2
312994,24/10/18_FHNGX_1594,0.09375,0.0,220.48370361328125,328.9292297363281,0,1
389070,24/10/24_UAL507_8999,0.59375,1.0,19.680255889892578,104.0354232788086,5,6
340942,24/07/29_KMM492_9064,0.75,1.0,67.07516479492188,83.5276107788086,7,9
61000,24/03/18_EWG30BM_5510,0.375,1.0,45.0758056640625,175.52566528320312,3,3
152253,24/06/10_UAE41M_9722,0.15625,1.0,42.30340576171875,349.0094909667969,1,1
46042,24/06/22_THY24PQ_6566,0.53125,0.0,299.2812194824219,207.68116760253906,5,5
156983,24/05/05_NSZ3DA_4381,0.59375,1.0,49.374210357666016,157.58233642578125,5,6
288630,24/08/13_ITY224_7509,0.0,0.0,161.9724578857422,560.2242431640625,0,0
46597,24/04/29_RUK9XZ_3314,0.5,1.0,30.082439422607422,127.82925415039062,5,4
268624,24/06/10_SAZ51_6309,0.21875,0.0,225.64633178710938,240.43824768066406,2,2
343167,24/08/19_NJE421E_5378,0.5,1.0,28.837909698486328,93.90190124511719,5,4
99633,24/08/21_RYR13RX_8932,0.5,1.0,59.121829986572266,167.73605346679688,5,4
219487,24/05/25_EWG94NJ_1642,0.0625,0.0,130.6163330078125,266.1685485839844,0,1
117160,24/07/24_ITY577_8229,0.28125,0.0,411.5079650878906,306.8957214355469,2,2
239561,24/07/28_VLG8430_890,0.59375,1.0,56.87664794921875,127.62649536132812,5,6
89967,24/08/30_EWG54KT_2112,0.875,1.0,47.25479507446289,98.47936248779297,8,9
42349,24/02/17_ENT57TD_3726,0.5,1.0,77.43313598632812,123.23908233642578,5,4
157290,24/06/19_BAW45T_3323,0.8125,1.0,31.515869140625,57.01753234863281,8,9
200008,24/05/10_PVD88W_2248,0.6875,1.0,44.469970703125,115.67887115478516,6,8
31933,24/09/18_TUI66D_1680,0.4375,1.0,63.257904052734375,206.30087280273438,4,3
147710,24/12/17_BCS73B_1153,0.53125,1.0,19.800567626953125,116.60076904296875,5,5
255883,24/11/25_EIJIA_5168,0.15625,0.0,156.7544403076172,270.79486083984375,1,1
288585,24/05/25_VLG79BJ_535,0.59375,1.0,12.374368667602539,98.01591491699219,5,6
13330,24/05/20_FIN6Y_1071,0.46875,0.0,102.06378173828125,127.90885162353516,4,4
134740,24/06/10_PGC39G_4495,0.5625,1.0,58.585540771484375,113.48577117919922,5,6
219797,24/02/17_DLH1317_1496,0.625,1.0,0.8500919342041016,137.12619018554688,6,7
296960,24/10/18_DLH5PK_2413,0.09375,0.0,168.64891052246094,247.4069366455078,0,1
232859,24/02/08_VLG3GQ_405,0.84375,1.0,12.993388175964355,54.24787902832031,8,9
12051,24/06/19_AFR81BQ_1297,0.75,1.0,76.5050048828125,77.16456604003906,7,9
207150,24/01/30_RYR88FL_5049,0.90625,1.0,40.34615707397461,66.09107971191406,9,9
369635,24/11/21_ETH736_074,0.03125,0.0,123.23104858398438,373.25543212890625,0,1
34016,24/10/20_SWR696V_8927,0.46875,0.0,622.0205078125,294.6307373046875,4,4
382678,24/03/31_RYR43ZP_5590,0.625,1.0,41.100486755371094,153.9165496826172,6,7
151106,24/05/31_EWG4CH_5189,0.0,0.0,209.55506896972656,368.0406494140625,0,0
283057,24/08/08_EJU71XF_4225,0.21875,1.0,28.37692642211914,243.79226684570312,2,2
366038,24/09/30_BAW470_3004,0.03125,0.0,271.627197265625,543.796142578125,0,1
69323,24/05/13_TRA8Q_4690,0.59375,1.0,4.756574630737305,88.9610366821289,5,6
207425,24/04/04_RAM725A_066,0.09375,0.0,241.7025604248047,420.37005615234375,0,1
286482,24/08/08_DLH81P_2489,0.0,0.0,955.4317626953125,481.19989013671875,0,0
342210,24/04/08_EWG2JH_6825,0.8125,1.0,22.18705940246582,66.71855163574219,8,9
166430,24/02/08_CFE71J_1897,0.8125,1.0,53.15190505981445,65.55805969238281,8,9
51791,24/02/20_RYR8CN_3777,0.5625,0.0,1229.8720703125,142.48326110839844,5,6
259400,24/08/19_EXS41UN_3387,0.65625,1.0,4.9307708740234375,80.10884094238281,6,8
153747,24/05/25_EJU47DC_3740,0.4375,0.0,218.73703002929688,123.09689331054688,4,3
203499,24/05/27_DLH55N_2211,0.9375,1.0,12.031858444213867,40.46342468261719,9,9
330866,24/12/24_RYR49LP_3254,0.4375,1.0,25.220279693603516,144.34498596191406,4,3
183515,24/09/13_THY9JL_6895,0.5625,0.0,105.83012390136719,131.59034729003906,5,6
154988,24/08/30_RYR61TY_8026,0.4375,0.0,133.79420471191406,104.13958740234375,4,3
275297,24/12/20_AFR74RN_1158,0.59375,1.0,78.8293228149414,110.92625427246094,5,6
273741,24/01/30_RYR2MM_4724,0.375,0.0,111.87325286865234,154.8849334716797,3,3
373805,24/10/18_CFG8LT_5529,0.15625,0.0,296.23968505859375,282.4586181640625,1,1
222890,24/02/12_XRO1061_1704,0.53125,0.0,108.42652893066406,95.46484375,5,5
283198,24/06/10_EDW69A_5908,0.5625,0.0,411.2941589355469,95.87499237060547,5,6
50024,24/06/10_LXSKY_8133,0.5,0.0,102.65087890625,168.92337036132812,5,4
289472,24/06/18_EJU59VH_4380,0.09375,0.0,671.4960327148438,550.91064453125,0,1
262549,24/04/26_MAU16_158,0.71875,1.0,47.62680435180664,122.20783233642578,7,8
7125,24/09/30_MEA230_9064,0.5,1.0,6.7314558029174805,126.01725769042969,5,4
90309,24/04/29_T7MMZ_8195,0.3125,0.0,184.5511474609375,185.71600341796875,3,2
261067,24/06/22_TAP935_5264,0.53125,1.0,20.948225021362305,98.45281219482422,5,5
210163,24/08/21_DLA9MT_378,0.34375,1.0,51.08877182006836,348.84332275390625,3,2
177862,24/04/04_RYR529N_6665,0.53125,1.0,38.14773941040039,102.3475112915039,5,5
239430,24/08/21_DLH12A_2181,0.75,1.0,41.740455627441406,87.186767578125,7,9
87380,24/05/08_SAS4704_4991,0.625,1.0,47.99544143676758,86.0233154296875,6,7
192670,24/10/16_AFR35PY_1292,0.4375,1.0,4.038873672485352,212.02674865722656,4,3
248720,24/09/30_BRX1P_5479,0.4375,1.0,51.95505905151367,201.20030212402344,4,3
187801,24/06/09_EJU38ZU_3676,0.625,1.0,15.839527130126953,106.97686767578125,6,7
251801,24/05/13_RYR20CL_7013,0.75,1.0,53.58404541015625,109.14566040039062,7,9
257479,24/06/09_TVF39HB_1329,0.65625,1.0,37.79653549194336,84.36883544921875,6,8
345291,24/06/08_IBE34KP_545,0.28125,0.0,133.90464782714844,230.01809692382812,2,2
162759,24/06/08_SWR7CH_5253,0.59375,1.0,40.59710693359375,212.89987182617188,5,6
118465,24/07/28_RYR2716_6696,0.0,0.0,465.5781555175781,595.1259765625,0,0
130316,24/05/09_DHK700P_2901,0.09375,0.0,363.8069763183594,698.0762939453125,0,1
365015,24/09/19_RYR97RU_8769,0.5625,1.0,98.67061614990234,91.48535919189453,5,6
175394,24/07/29_EWG71R_2076,0.0,0.0,343.87109375,460.3260192871094,0,0
282923,24/08/30_SDR25BG_9891,0.71875,1.0,30.29129409790039,80.98750305175781,7,8
442,24/05/08_KQA115_118,0.53125,1.0,15.051993370056152,119.39346313476562,5,5
157302,24/10/31_RYR2SE_3647,0.75,1.0,27.001445770263672,72.825927734375,7,9
257241,24/09/10_RYR30GK_7208,0.78125,1.0,47.75016403198242,63.685020446777344,7,9
323116,24/11/22_OOLUX_3018,0.25,0.0,167.8077850341797,251.65216064453125,2,2
350946,24/05/10_AEA1515_795,0.625,1.0,25.502758026123047,120.95683288574219,6,7
328851,24/08/16_EJU41YL_3932,0.34375,0.0,141.50088500976562,231.32675170898438,3,2
339182,24/06/09_EJU69AD_3691,0.71875,1.0,12.109526634216309,80.35215759277344,7,8
36064,24/01/30_SVA111_5180,0.8125,1.0,59.7590217590332,67.06626892089844,8,9
373844,24/08/13_WMT3BX_8572,0.46875,0.0,425.7853088378906,146.27365112304688,4,4
16222,24/07/29_DLA6KF_412,0.0625,0.0,105.00743865966797,346.871826171875,0,1
206978,24/07/24_RYR97VP_7995,0.3125,1.0,78.61479187011719,222.81991577148438,3,2
356290,24/08/21_KLM29R_5000,0.625,1.0,99.00418090820312,132.66497802734375,6,7
349595,24/04/29_RYR12TA_7517,0.0,0.0,143.2534942626953,322.24835205078125,0,0
252311,24/09/18_T7AIG_9100,0.46875,1.0,46.670387268066406,185.16339111328125,4,4
310900,24/09/21_EXS42U_3808,0.90625,1.0,35.00558090209961,52.93989944458008,9,9
137829,24/07/29_EZY8351_3611,0.59375,1.0,66.88236236572266,77.41375732421875,5,6
163606,24/06/09_EZY79MA_2738,0.65625,1.0,43.433319091796875,97.14837646484375,6,8
203434,24/05/23_DLH25E_2305,0.0,0.0,202.30828857421875,362.7506103515625,0,0
241463,24/07/28_EWG425_5203,0.03125,0.0,570.1934204101562,508.11090087890625,0,1
249674,24/03/30_DLH5PP_1063,0.3125,1.0,53.12838363647461,203.0969696044922,3,2
92271,24/07/12_DAH2071_244,0.5,1.0,34.08009719848633,129.10108947753906,5,4
364339,24/04/26_DLH1MH_1984,0.75,1.0,32.295753479003906,81.91495513916016,7,9
273034,24/12/21_OCN31E_2046,0.3125,0.0,134.05316162109375,224.57325744628906,3,2
136766,24/08/16_AEA64LH_588,0.46875,1.0,39.21833801269531,129.18890380859375,4,4
98823,24/07/12_NJE794U_4955,0.28125,0.0,253.55772399902344,167.62582397460938,2,2
390586,24/08/16_EJU78XU_4020,0.34375,1.0,53.404266357421875,197.09925842285156,3,2
257937,24/04/08_RYR69EW_6632,0.5,1.0,54.30124282836914,149.8514404296875,5,4
37510,24/12/21_ITY217_6278,0.59375,1.0,82.76963806152344,102.11744689941406,5,6
19058,24/09/10_EZS12WD_5640,0.5,1.0,23.307723999023438,158.5780792236328,5,4
812,24/09/10_BAW6NL_3358,0.03125,0.0,152.92547607421875,449.0157775878906,0,1
249916,24/06/18_ENT59XZ_5335,0.59375,1.0,18.235010147094727,120.33843994140625,5,6
217598,24/10/18_JME514K_6542,0.09375,0.0,960.7945556640625,864.9044189453125,0,1
146226,24/06/19_JAF4PM_4770,0.84375,1.0,5.220153331756592,63.35483169555664,8,9
346492,24/06/08_EJU38PC_3544,0.28125,0.0,153.42552185058594,284.34466552734375,2,2
226605,24/01/09_DLH11Y_971,0.65625,1.0,55.344940185546875,120.57345581054688,6,8
18109,24/06/10_DLH33C_2520,0.1875,1.0,40.117210388183594,227.28086853027344,1,1
103223,24/01/27_RYR98AP_5466,0.6875,1.0,34.44855880737305,127.63496398925781,6,8
267367,24/12/20_ITY350_6175,0.65625,1.0,16.035118103027344,94.44830322265625,6,8
229032,24/06/08_AUA44X_3704,0.59375,1.0,24.52039909362793,116.37759399414062,5,6
343210,24/05/23_DLH1322_2299,0.40625,1.0,94.33856964111328,213.88856506347656,4,3
138873,24/08/19_NJE421E_5378,0.53125,1.0,12.06492805480957,101.82174682617188,5,5
303901,24/06/19_ABR8XP_7935,0.03125,0.0,142.30979919433594,260.1119689941406,0,1
40598,24/10/31_DLH09P_1759,0.53125,0.0,429.14892578125,144.5906982421875,5,5
320265,24/04/26_BCS6359_1512,0.59375,1.0,12.206555366516113,111.47630310058594,5,6
1645,24/07/28_HUE12F_5430,0.625,1.0,26.9560546875,145.0321044921875,6,7
304095,24/05/27_RYR2TC_8200,0.5,1.0,25.946535110473633,147.01986694335938,5,4
218393,24/05/20_RYR8VV_1907,0.53125,0.0,151.89990234375,165.53408813476562,5,5
193248,24/08/29_THY4ZV_7499,0.5625,1.0,13.094011306762695,206.95864868164062,5,6
17443,24/02/14_CSZ9065_5687,0.59375,1.0,54.62156677246094,138.51675415039062,5,6
331936,24/04/26_RYR23HU_8108,0.46875,1.0,52.201534271240234,160.04559326171875,4,4
157240,24/07/10_WMT1B_8851,0.5625,1.0,27.51817512512207,159.69825744628906,5,6
365093,24/05/23_RYR2370_4899,0.28125,1.0,87.31453704833984,261.4169921875,2,2
374745,24/07/24_AEA32KC_657,0.34375,0.0,110.56424713134766,213.87933349609375,3,2
156889,24/04/29_OCN3FY_2023,0.375,0.0,137.39654541015625,197.26329040527344,3,3
38162,24/08/08_TAP120N_5698,0.59375,0.0,200.48004150390625,101.37985229492188,5,6
157113,24/05/08_SWR2EY_5302,0.21875,0.0,129.51158142089844,305.9029541015625,2,2
28580,24/09/13_RYR9CX_8126,0.875,1.0,13.647343635559082,60.623680114746094,8,9
32059,24/12/17_RYR4QG_4510,0.75,1.0,16.917192459106445,83.77580261230469,7,9
334626,24/01/07_BEL3WD_2666,0.5,1.0,68.1799087524414,125.36212921142578,5,4
216423,24/05/08_DCVFA_2387,0.625,0.0,162.4578857421875,96.3945541381836,6,7
366344,24/12/11_EJU42BP_2930,0.46875,0.0,173.2637481689453,151.38821411132812,4,4
229898,24/09/19_HB4999_6777,0.0,0.0,173.76133728027344,1258.090087890625,0,0
390463,24/03/31_DLH272_1331,0.0,0.0,171.74513244628906,361.79107666015625,0,0
178721,24/06/22_THY6335_6541,0.5625,0.0,413.2124328613281,121.14912414550781,5,6
240204,24/06/18_BAW551_3217,0.8125,1.0,7.288690090179443,62.55669403076172,8,9
152226,24/09/13_CTN27H_9131,0.03125,0.0,194.47637939453125,1169.48291015625,0,1
297497,24/05/13_TAP934_5140,0.375,1.0,51.00811767578125,173.17172241210938,3,3
96980,24/09/23_EWG5UV_8353,0.59375,1.0,75.33964538574219,106.80821990966797,5,6
57039,24/05/08_EZY16FM_2930,0.4375,1.0,77.10382843017578,149.11245727539062,4,3
237891,24/04/04_SWR7HM_4980,0.71875,1.0,36.919677734375,84.11067962646484,7,8
149625,24/08/19_RJA261G_9411,0.71875,1.0,73.12799072265625,69.81800079345703,7,8
203785,24/10/16_AEE1SC_4159,0.34375,0.0,245.33309936523438,191.07493591308594,3,2
249636,24/01/30_BCS8CW_498,0.59375,1.0,20.80414581298828,139.89816284179688,5,6
196980,24/05/23_DLA7CJ_260,0.625,1.0,10.398317337036133,116.00806427001953,6,7
331896,24/04/26_VLG5AH_579,0.5625,1.0,10.875,138.81533813476562,5,6
103888,24/09/13_AFR78ST_1671,0.59375,1.0,25.05618667602539,109.41870880126953,5,6
243945,24/07/10_KLM40U_4980,0.8125,0.0,100.40418243408203,100.51666259765625,8,9
393379,24/06/30_EZY78FY_2916,0.53125,1.0,71.86369323730469,164.173095703125,5,5
221593,24/09/18_CES710_9481,0.6875,1.0,33.005916595458984,134.45086669921875,6,8
347190,24/10/16_TUI592_1533,0.5625,0.0,151.57058715820312,109.71012878417969,5,6
114839,24/05/27_RYR442K_8157,0.6875,1.0,47.45079803466797,214.71664428710938,6,8
152321,24/06/18_FHM6503_8548,0.03125,0.0,1368.4007568359375,1105.024658203125,0,1
391056,24/08/08_VLG5YD_655,0.375,0.0,1450.8349609375,185.6560821533203,3,3
104876,24/09/05_EZS86CQ_6124,0.5,1.0,50.971805572509766,150.84152221679688,5,4
229874,24/06/09_IBE34KP_486,0.59375,0.0,100.60317993164062,145.06556701660156,5,6
202686,24/08/29_VOE90YF_969,0.375,0.0,100.51313781738281,222.06988525390625,3,3
365527,24/06/08_SAS4701_4941,0.0625,0.0,128.75006103515625,252.89385986328125,0,1
395609,24/09/23_N588AT_9241,0.46875,1.0,41.657081604003906,207.2586669921875,4,4
362901,24/06/09_SWR730Q_5790,0.15625,1.0,58.6909294128418,301.4931945800781,1,1
241276,24/04/29_SWR7HM_5202,0.03125,0.0,209.1928253173828,339.83148193359375,0,1
22739,24/05/27_CCM67ME_1604,0.625,1.0,59.35065460205078,150.46484375,6,7
306360,24/09/13_TVF38EU_1191,0.3125,1.0,43.627864837646484,222.97496032714844,3,2
228924,24/02/04_SWR7DP_3817,0.65625,1.0,52.75092697143555,83.0057144165039,6,8
126025,24/11/25_SRR6374_3061,0.0625,0.0,774.6544799804688,763.9896240234375,0,1
13373,24/11/25_SWR2HY_3856,0.46875,1.0,93.39139556884766,159.1105194091797,4,4
63998,24/06/22_TVF7457_1456,0.34375,1.0,48.974483489990234,177.61544799804688,3,2
103351,24/09/05_EJU13XC_3979,0.15625,0.0,761.3754272460938,434.4938049316406,1,1
143971,24/08/16_VOE92HK_824,0.25,1.0,70.28338623046875,300.44903564453125,2,2
44823,24/01/07_RYR51MP_3096,0.625,1.0,10.594810485839844,103.20887756347656,6,7
99678,24/04/29_MBU6412_8376,0.40625,1.0,15.722694396972656,125.84524536132812,4,3
123814,24/08/30_LGL6724_8614,0.09375,0.0,180.90402221679688,260.952392578125,0,1
82527,24/12/11_MABEU_2530,0.03125,0.0,304.7314758300781,520.705810546875,0,1
136245,24/09/19_NUM701_6199,0.25,0.0,238.72830200195312,246.88665771484375,2,2
29062,24/04/04_EWG30BM_7504,0.53125,0.0,135.42947387695312,211.6593780517578,5,5
173680,24/05/27_EWG71R_8971,0.625,1.0,49.140899658203125,96.76048278808594,6,7
69312,24/10/20_DFULI_4323,0.0,0.0,408.23583984375,549.9592895507812,0,0
16460,24/05/08_SWR9AM_5259,0.4375,0.0,103.71512603759766,196.4197998046875,4,3
349852,24/07/28_JAF62H_4363,0.8125,1.0,12.369317054748535,75.17350769042969,8,9
55539,24/09/21_BCS8030_1891,0.3125,0.0,151.8189697265625,255.74061584472656,3,2
394538,24/09/18_ITY358_7546,0.65625,1.0,59.75052261352539,85.87843322753906,6,8
256895,24/09/30_TOM676F_3463,0.375,1.0,39.18166732788086,149.86488342285156,3,3
164461,24/12/20_DILUI_2514,0.46875,1.0,19.661590576171875,146.07843017578125,4,4
222493,24/03/06_RYR5BF_3852,0.6875,1.0,31.06947898864746,66.64129638671875,6,8
265739,24/12/21_BCS372_2111,0.5,0.0,125.98716735839844,196.49453735351562,5,4
312767,24/07/12_RYR2743_4835,0.375,0.0,181.70941162109375,205.07565307617188,3,3
116234,24/10/24_EFW59V_3102,0.5,1.0,43.0495719909668,156.453125,5,4
381901,24/12/11_RYR9Q_3494,0.59375,1.0,8.082581520080566,117.63978576660156,5,6
290474,24/01/09_SWR85D_2328,0.34375,0.0,342.11474609375,212.01715087890625,3,2
178351,24/09/23_CFG2HD_2024,0.125,0.0,400.5449523925781,579.861572265625,1,1
101249,24/01/07_TSM605_5626,0.0,0.0,502.9364929199219,1605.122802734375,0,0
326805,24/09/05_ITY316_7537,0.78125,1.0,49.52903366088867,77.00143432617188,7,9
53777,24/09/23_AFR88PP_1596,0.25,0.0,120.01282501220703,212.65176391601562,2,2
81577,24/06/24_DLH55U_2637,0.8125,0.0,146.8066864013672,73.90911102294922,8,9
276931,24/01/27_RYR9SY_4945,0.65625,1.0,67.27566528320312,106.70215606689453,6,8
399387,24/06/08_RYR2791_6277,0.53125,1.0,31.542877197265625,97.36796569824219,5,5
252278,24/05/09_EWG9AX_5151,0.6875,1.0,34.32382583618164,155.54229736328125,6,8
291450,24/10/31_VJH236_1988,0.59375,1.0,72.90147399902344,153.22698974609375,5,6
135351,24/06/06_KMM3117_8156,0.03125,0.0,671.660888671875,759.1864624023438,0,1
34436,24/02/17_RYR27HQ_5942,0.75,1.0,44.72135925292969,115.01417541503906,7,9
236875,24/07/24_DHK4982_3218,0.25,0.0,170.60008239746094,227.05650329589844,2,2
202040,24/02/16_RYR63FX_5391,0.625,1.0,22.53469467163086,99.38494110107422,6,7
252628,24/06/08_DLH2259_1809,0.5625,1.0,41.1591796875,130.5316162109375,5,6
143621,24/09/19_BTI6FU_9364,0.65625,0.0,111.91123962402344,89.0299072265625,6,8
261815,24/08/19_CFG4TW_2069,0.59375,1.0,45.89951705932617,106.88465881347656,5,6
113965,24/08/08_NSZ3659_5224,0.03125,0.0,337.723388671875,556.293701171875,0,1
184223,24/05/10_ITY165_6975,0.53125,1.0,92.73416137695312,146.0130157470703,5,5
232022,24/06/09_LGL6495_7202,0.71875,0.0,126.43798065185547,80.57366943359375,7,8
328527,24/09/23_ITY3OL_7058,0.53125,0.0,133.75146484375,203.14306640625,5,5
147896,24/08/29_BTI28P_9715,0.21875,1.0,17.293874740600586,219.5152130126953,2,2
246369,24/07/10_RYR5854_8542,0.625,1.0,77.3778305053711,110.04708862304688,6,7
211665,24/10/20_DLH1835_3641,0.0625,0.0,424.027587890625,324.67059326171875,0,1
118202,24/07/12_TVF16YK_1392,0.65625,1.0,36.6795654296875,118.77934265136719,6,8
51190,24/09/19_DLH55A_2221,0.03125,0.0,819.5264282226562,362.6128234863281,0,1
142987,24/04/08_NSZ5420_4298,0.03125,0.0,152.45352172851562,265.6346435546875,0,1
350322,24/06/08_RYR206R_7550,0.5625,1.0,24.47351837158203,126.00765991210938,5,6
19083,24/02/04_RYR70NB_5317,0.625,1.0,9.956153869628906,96.92449188232422,6,7
138637,24/06/08_VOE90YF_761,0.8125,1.0,53.863399505615234,66.31309509277344,8,9
294118,24/08/23_RYR8042_8044,0.59375,0.0,100.14403533935547,122.39631652832031,5,6
101084,24/02/16_SWR3CG_3713,0.0,0.0,427.5122985839844,610.092041015625,0,0
331732,24/07/10_IBE32MZ_843,0.5625,1.0,18.580904006958008,107.69834899902344,5,6
337038,24/05/05_CES710A_8459,0.0,0.0,931.504638671875,1204.647216796875,0,0
215339,24/12/11_AFR814_1186,0.1875,0.0,208.143310546875,467.74346923828125,1,1
312542,24/08/19_EWG4BB_8780,0.0,0.0,210.58596801757812,423.12457275390625,0,0
196101,24/05/27_EJU89KF_4045,0.15625,0.0,145.658203125,212.57354736328125,1,1
5799,24/04/29_EFD3T_2421,0.1875,0.0,235.30897521972656,392.692626953125,1,1
48472,24/05/13_SWR200H_5715,0.59375,0.0,148.86891174316406,286.214111328125,5,6
95179,24/02/08_TVF58VT_951,0.4375,0.0,166.83224487304688,182.12921142578125,4,3
130806,24/04/08_TVF78GU_885,0.46875,0.0,108.37723541259766,186.66262817382812,4,4
49524,24/05/08_FGPLK_889,0.3125,0.0,257.1695861816406,251.33111572265625,3,2
260253,24/02/12_PGT632X_4336,0.5,1.0,64.09185028076172,131.17237854003906,5,4
60100,24/07/24_VLG8430_718,0.34375,1.0,7.786205768585205,134.01776123046875,3,2
287518,24/12/21_EJU84WF_3405,0.125,0.0,301.4607238769531,398.159912109375,1,1
20696,24/12/21_EWG73P_1734,0.53125,0.0,185.4713592529297,133.86727905273438,5,5
126992,24/05/23_RJA117_8686,0.75,1.0,4.125,96.17401123046875,7,9
357059,24/06/30_WIF2P_4808,0.8125,1.0,7.8948163986206055,59.018009185791016,8,9
129105,24/08/16_LGL86N_8111,0.65625,1.0,41.43009948730469,173.47177124023438,6,8
125722,24/09/19_NSZ5610_5110,0.46875,0.0,112.14813232421875,169.13519287109375,4,4
181222,24/08/23_EXS83YF_3524,0.5625,1.0,80.6152114868164,140.60113525390625,5,6
239597,24/04/26_DLH511_1575,0.5,0.0,546.3579711914062,332.1131591796875,5,4
366893,24/08/16_EZY28GB_3306,0.0625,0.0,104.54216003417969,246.85177612304688,0,1
204504,24/09/21_DLH93P_2428,0.4375,0.0,104.65718078613281,179.07882690429688,4,3
